onset	duration	sample	trial_type	response_time	stim_file	value	block	currentBlockNr	condition	training	box	trial_nr	normal_or_conflict	cube	isiTime	reaction_time	vibroFeedback	vibroFeedbackDuration	visualFeedback	ipq_question_nr_1_answer	ipq_question_nr_2_answer	ipq_question_nr_3_answer	ipq_question_nr_4_answer
46.1280000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
47.7480000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	3	normal	CubeMiddle (UnityEngine.GameObject)	1.613245	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.5600000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.5660000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	3	normal	CubeMiddle (UnityEngine.GameObject)	1.613245	0.8035302	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.6640000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1007076	n/a	n/a	n/a	n/a	n/a
51.0540000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
52.1920000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	4	normal	CubeLeft (UnityEngine.GameObject)	1.12971	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.9280000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.9340000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	4	normal	CubeLeft (UnityEngine.GameObject)	1.12971	0.7258968	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.0300000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1001517	n/a	n/a	n/a	n/a	n/a
55.4220000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
56.7620000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	5	normal	CubeLeft (UnityEngine.GameObject)	1.333669	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.4960000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.5020000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	5	normal	CubeLeft (UnityEngine.GameObject)	1.333669	0.7261431	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.6000000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1044429	n/a	n/a	n/a	n/a	n/a
59.9880000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
61.3060000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	6	conflict	CubeMiddle (UnityEngine.GameObject)	1.310617	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.7980000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.8020000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	6	conflict	CubeMiddle (UnityEngine.GameObject)	1.310617	0.4822092	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.9100000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1097379	n/a	n/a	n/a	n/a	n/a
64.2900000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
65.8080000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	7	normal	CubeMiddle (UnityEngine.GameObject)	1.510526	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.4320000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.4380000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	7	normal	CubeMiddle (UnityEngine.GameObject)	1.510526	0.615026	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.5340000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1008265	n/a	n/a	n/a	n/a	n/a
68.9260000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
70.8780000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	8	conflict	CubeRight (UnityEngine.GameObject)	1.951481	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.4580000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.4620000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	8	conflict	CubeRight (UnityEngine.GameObject)	1.951481	0.569334	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.5600000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1002449	n/a	n/a	n/a	n/a	n/a
73.9500000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
76.2960000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	9	normal	CubeLeft (UnityEngine.GameObject)	1.780849	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.9980000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.0040000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	9	normal	CubeLeft (UnityEngine.GameObject)	1.780849	0.6917799	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.1000000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1016399	n/a	n/a	n/a	n/a	n/a
79.4900000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
80.7640000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	10	normal	CubeMiddle (UnityEngine.GameObject)	1.26556	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.5540000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.5600000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	10	normal	CubeMiddle (UnityEngine.GameObject)	1.26556	0.7814789	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.6580000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1009707	n/a	n/a	n/a	n/a	n/a
84.0480000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
85.2420000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	11	conflict	CubeLeft (UnityEngine.GameObject)	1.192854	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.7900000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.7940000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	11	conflict	CubeLeft (UnityEngine.GameObject)	1.192854	0.5357618	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.8900000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1003255	n/a	n/a	n/a	n/a	n/a
88.2800000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
89.4420000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	12	normal	CubeRight (UnityEngine.GameObject)	1.152219	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.0880000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.0940000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	12	normal	CubeRight (UnityEngine.GameObject)	1.152219	0.6372447	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.2020000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1115868	n/a	n/a	n/a	n/a	n/a
92.5820000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
93.6180000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	13	normal	CubeLeft (UnityEngine.GameObject)	1.033986	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.3220000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.3260000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	13	normal	CubeLeft (UnityEngine.GameObject)	1.033986	0.6920767	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.4240000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1005306	n/a	n/a	n/a	n/a	n/a
96.8140000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
98.1100000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	14	normal	CubeRight (UnityEngine.GameObject)	1.294004	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.7560000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.7620000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	14	normal	CubeRight (UnityEngine.GameObject)	1.294004	0.6378365	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.8700000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1104913	n/a	n/a	n/a	n/a	n/a
101.2480000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
103.0680000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	15	normal	CubeRight (UnityEngine.GameObject)	1.188209	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.7600000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.7660000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	15	normal	CubeRight (UnityEngine.GameObject)	1.188209	0.6819878	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.8620000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.10083	n/a	n/a	n/a	n/a	n/a
106.2520000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
107.8280000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	16	conflict	CubeLeft (UnityEngine.GameObject)	1.113243	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.3720000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.3780000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	16	conflict	CubeLeft (UnityEngine.GameObject)	1.113243	0.5359211	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.4740000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1016988	n/a	n/a	n/a	n/a	n/a
110.8640000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
112.3280000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	17	normal	CubeLeft (UnityEngine.GameObject)	1.455892	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.0180000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.0240000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	17	normal	CubeLeft (UnityEngine.GameObject)	1.455892	0.6813428	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.1220000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.103998	n/a	n/a	n/a	n/a	n/a
115.5120000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
117.2300000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	18	normal	CubeRight (UnityEngine.GameObject)	1.717467	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.9120000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.9160000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	18	normal	CubeRight (UnityEngine.GameObject)	1.717467	0.6696942	n/a	n/a	n/a	n/a	n/a	n/a	n/a
118.0140000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1011947	n/a	n/a	n/a	n/a	n/a
120.4040000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
121.7760000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	19	normal	CubeRight (UnityEngine.GameObject)	1.365835	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.5360000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.5400000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	19	normal	CubeRight (UnityEngine.GameObject)	1.365835	0.7485321	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.6380000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1004895	n/a	n/a	n/a	n/a	n/a
125.0300000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
126.1760000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	20	conflict	CubeMiddle (UnityEngine.GameObject)	1.147217	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.7460000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.7500000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	20	conflict	CubeMiddle (UnityEngine.GameObject)	1.147217	0.5590396	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.8480000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1003228	n/a	n/a	n/a	n/a	n/a
129.2380000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
130.9020000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	21	normal	CubeLeft (UnityEngine.GameObject)	1.658153	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.6500000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.6560000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	21	normal	CubeLeft (UnityEngine.GameObject)	1.658153	0.7373662	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.7520000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1004373	n/a	n/a	n/a	n/a	n/a
134.1400000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
135.2120000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	22	normal	CubeRight (UnityEngine.GameObject)	1.070554	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.8700000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.8760000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	22	normal	CubeRight (UnityEngine.GameObject)	1.070554	0.6477051	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.9720000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1001967	n/a	n/a	n/a	n/a	n/a
138.3640000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
139.5360000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	23	normal	CubeRight (UnityEngine.GameObject)	1.16733	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.1160000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.1200000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	23	normal	CubeRight (UnityEngine.GameObject)	1.16733	0.5700598	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.2280000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1110708	n/a	n/a	n/a	n/a	n/a
142.6080000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
144.5500000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	24	normal	CubeMiddle (UnityEngine.GameObject)	1.488887	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.7120000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.7180000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	24	normal	CubeMiddle (UnityEngine.GameObject)	1.488887	1.152371	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.8140000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.10234	n/a	n/a	n/a	n/a	n/a
148.2040000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
150.2040000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	25	normal	CubeRight (UnityEngine.GameObject)	1.998581	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.8720000000	n/a	n/a	duplicate_event	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.8760000000	n/a	n/a	box_touched	n/a	n/a	n/a	n/a	n/a	ems	n/a	touched	25	normal	CubeRight (UnityEngine.GameObject)	1.998581	0.6593549	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.9780000000	n/a	n/a	vibroFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	0.1003042	n/a	n/a	n/a	n/a	n/a
153.3640000000	n/a	n/a	visualFeedback_off	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	off	n/a	n/a	n/a	n/a
154.8480000000	n/a	n/a	box_spawned	n/a	n/a	n/a	n/a	n/a	ems	n/a	spawned	26	conflict	CubeMiddle (UnityEngine.GameObject)	1.478037	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
